,Return AMZN,Returns S&P
,-0.269134299,-0.323549789
,-0.82537551,-0.082823618
,-0.243156837,0.198368688
,-0.546283667,-0.045827146
,0.716386449,-0.105897574
,0.466296167,0.079062824
,0.324272441,0.183231905
,-1.411996389,-0.519663243
,1.657040659,0.826907853
,1.269436884,0.637843324
,0.446602575,0.402054262
,1.603331895,0.700914585
,1.4321657,0.166096392
,0.46647757,0.130208347
,0.130034765,-0.111284596
,1.766147022,0.700902609
,2.209324756,0.672692617
,-0.026050436,-0.353071313
,-0.758504868,0.937100631
,-0.129818127,-0.161769775
,0.097377035,0.437564815
,2.496809793,0.803436443
,2.619625138,0.217200493
,-0.36984869,-0.056013264
,1.494470526,0.060243942
,1.733863436,1.177163804
,1.108628451,-0.675473632
,1.410626928,-1.095864257
